0	0	0	0.1
1	0.111111	0	0.1
2	0.0555556	-0.096225	0.1
3	-0.0555556	-0.096225	0.1
4	-0.111111	0	0.1
5	-0.0555556	0.096225	0.1
6	0.0555556	0.096225	0.1
7	0.222222	0	0.1
8	0.19245	-0.111111	0.1
9	0.111111	-0.19245	0.1
10	0	-0.222222	0.1
11	-0.111111	-0.19245	0.1
12	-0.19245	-0.111111	0.1
13	-0.222222	0	0.1
14	-0.19245	0.111111	0.1
15	-0.111111	0.19245	0.1
16	0	0.222222	0.1
17	0.111111	0.19245	0.1
18	0.19245	0.111111	0.1
19	0.333333	0	0.1
20	0.313231	-0.114007	0.1
21	0.255348	-0.214263	0.1
22	0.166667	-0.288675	0.1
23	0.0578827	-0.328269	0.1
24	-0.0578827	-0.328269	0.1
25	-0.166667	-0.288675	0.1
26	-0.255348	-0.214263	0.1
27	-0.313231	-0.114007	0.1
28	-0.333333	0	0.1
29	-0.313231	0.114007	0.1
30	-0.255348	0.214263	0.1
31	-0.166667	0.288675	0.1
32	-0.0578827	0.328269	0.1
33	0.0578827	0.328269	0.1
34	0.166667	0.288675	0.1
35	0.255348	0.214263	0.1
36	0.313231	0.114007	0.1
37	0.444444	0	0.1
38	0.4293	-0.115031	0.1
39	0.3849	-0.222222	0.1
40	0.31427	-0.31427	0.1
41	0.222222	-0.3849	0.1
42	0.115031	-0.4293	0.1
43	0	-0.444444	0.1
44	-0.115031	-0.4293	0.1
45	-0.222222	-0.3849	0.1
46	-0.31427	-0.31427	0.1
47	-0.3849	-0.222222	0.1
48	-0.4293	-0.115031	0.1
49	-0.444444	0	0.1
50	-0.4293	0.115031	0.1
51	-0.3849	0.222222	0.1
52	-0.31427	0.31427	0.1
53	-0.222222	0.3849	0.1
54	-0.115031	0.4293	0.1
55	0	0.444444	0.1
56	0.115031	0.4293	0.1
57	0.222222	0.3849	0.1
58	0.31427	0.31427	0.1
59	0.3849	0.222222	0.1
60	0.4293	0.115031	0.1
61	0.555556	0	0.1
62	0.543415	-0.115506	0.1
63	0.507525	-0.225965	0.1
64	0.449454	-0.326547	0.1
65	0.371739	-0.412858	0.1
66	0.277778	-0.481125	0.1
67	0.171676	-0.528365	0.1
68	0.0580714	-0.552512	0.1
69	-0.0580714	-0.552512	0.1
70	-0.171676	-0.528365	0.1
71	-0.277778	-0.481125	0.1
72	-0.371739	-0.412858	0.1
73	-0.449454	-0.326547	0.1
74	-0.507525	-0.225965	0.1
75	-0.543415	-0.115506	0.1
76	-0.555556	0	0.1
77	-0.543415	0.115506	0.1
78	-0.507525	0.225965	0.1
79	-0.449454	0.326547	0.1
80	-0.371739	0.412858	0.1
81	-0.277778	0.481125	0.1
82	-0.171676	0.528365	0.1
83	-0.0580714	0.552512	0.1
84	0.0580714	0.552512	0.1
85	0.171676	0.528365	0.1
86	0.277778	0.481125	0.1
87	0.371739	0.412858	0.1
88	0.449454	0.326547	0.1
89	0.507525	0.225965	0.1
90	0.543415	0.115506	0.1
91	0.666667	0	0.1
92	0.656539	-0.115765	0.1
93	0.626462	-0.228013	0.1
94	0.57735	-0.333333	0.1
95	0.510696	-0.428525	0.1
96	0.428525	-0.510696	0.1
97	0.333333	-0.57735	0.1
98	0.228013	-0.626462	0.1
99	0.115765	-0.656539	0.1
100	0	-0.666667	0.1
101	-0.115765	-0.656539	0.1
102	-0.228013	-0.626462	0.1
103	-0.333333	-0.57735	0.1
104	-0.428525	-0.510696	0.1
105	-0.510696	-0.428525	0.1
106	-0.57735	-0.333333	0.1
107	-0.626462	-0.228013	0.1
108	-0.656539	-0.115765	0.1
109	-0.666667	0	0.1
110	-0.656539	0.115765	0.1
111	-0.626462	0.228013	0.1
112	-0.57735	0.333333	0.1
113	-0.510696	0.428525	0.1
114	-0.428525	0.510696	0.1
115	-0.333333	0.57735	0.1
116	-0.228013	0.626462	0.1
117	-0.115765	0.656539	0.1
118	0	0.666667	0.1
119	0.115765	0.656539	0.1
120	0.228013	0.626462	0.1
121	0.333333	0.57735	0.1
122	0.428525	0.510696	0.1
123	0.510696	0.428525	0.1
124	0.57735	0.333333	0.1
125	0.626462	0.228013	0.1
126	0.656539	0.115765	0.1
127	0.777778	0	0.1
128	0.769091	-0.115922	0.1
129	0.743223	-0.229254	0.1
130	0.700754	-0.337465	0.1
131	0.64263	-0.438138	0.1
132	0.570151	-0.529023	0.1
133	0.484937	-0.608091	0.1
134	0.388889	-0.673575	0.1
135	0.284154	-0.724013	0.1
136	0.173072	-0.758277	0.1
137	0.0581234	-0.775603	0.1
138	-0.0581234	-0.775603	0.1
139	-0.173072	-0.758277	0.1
140	-0.284154	-0.724013	0.1
141	-0.388889	-0.673575	0.1
142	-0.484937	-0.608091	0.1
143	-0.570151	-0.529023	0.1
144	-0.64263	-0.438138	0.1
145	-0.700754	-0.337465	0.1
146	-0.743223	-0.229254	0.1
147	-0.769091	-0.115922	0.1
148	-0.777778	0	0.1
149	-0.769091	0.115922	0.1
150	-0.743223	0.229254	0.1
151	-0.700754	0.337465	0.1
152	-0.64263	0.438138	0.1
153	-0.570151	0.529023	0.1
154	-0.484937	0.608091	0.1
155	-0.388889	0.673575	0.1
156	-0.284154	0.724013	0.1
157	-0.173072	0.758277	0.1
158	-0.0581234	0.775603	0.1
159	0.0581234	0.775603	0.1
160	0.173072	0.758277	0.1
161	0.284154	0.724013	0.1
162	0.388889	0.673575	0.1
163	0.484937	0.608091	0.1
164	0.570151	0.529023	0.1
165	0.64263	0.438138	0.1
166	0.700754	0.337465	0.1
167	0.743223	0.229254	0.1
168	0.769091	0.115922	0.1
169	0.888889	0	0.1
170	0.881284	-0.116023	0.1
171	0.858601	-0.230061	0.1
172	0.821226	-0.340163	0.1
173	0.7698	-0.444444	0.1
174	0.705203	-0.541121	0.1
175	0.628539	-0.628539	0.1
176	0.541121	-0.705203	0.1
177	0.444444	-0.7698	0.1
178	0.340163	-0.821226	0.1
179	0.230061	-0.858601	0.1
180	0.116023	-0.881284	0.1
181	0	-0.888889	0.1
182	-0.116023	-0.881284	0.1
183	-0.230061	-0.858601	0.1
184	-0.340163	-0.821226	0.1
185	-0.444444	-0.7698	0.1
186	-0.541121	-0.705203	0.1
187	-0.628539	-0.628539	0.1
188	-0.705203	-0.541121	0.1
189	-0.7698	-0.444444	0.1
190	-0.821226	-0.340163	0.1
191	-0.858601	-0.230061	0.1
192	-0.881284	-0.116023	0.1
193	-0.888889	0	0.1
194	-0.881284	0.116023	0.1
195	-0.858601	0.230061	0.1
196	-0.821226	0.340163	0.1
197	-0.7698	0.444444	0.1
198	-0.705203	0.541121	0.1
199	-0.628539	0.628539	0.1
200	-0.541121	0.705203	0.1
201	-0.444444	0.7698	0.1
202	-0.340163	0.821226	0.1
203	-0.230061	0.858601	0.1
204	-0.116023	0.881284	0.1
205	0	0.888889	0.1
206	0.116023	0.881284	0.1
207	0.230061	0.858601	0.1
208	0.340163	0.821226	0.1
209	0.444444	0.7698	0.1
210	0.541121	0.705203	0.1
211	0.628539	0.628539	0.1
212	0.705203	0.541121	0.1
213	0.7698	0.444444	0.1
214	0.821226	0.340163	0.1
215	0.858601	0.230061	0.1
216	0.881284	0.116023	0.1
217	1	0	0.1
218	0.993238	-0.116093	0.1
219	0.973045	-0.230616	0.1
220	0.939693	-0.34202	0.1
221	0.893633	-0.448799	0.1
222	0.835488	-0.549509	0.1
223	0.766044	-0.642788	0.1
224	0.686242	-0.727374	0.1
225	0.597159	-0.802123	0.1
226	0.5	-0.866025	0.1
227	0.39608	-0.918216	0.1
228	0.286803	-0.95799	0.1
229	0.173648	-0.984808	0.1
230	0.0581448	-0.998308	0.1
231	-0.0581448	-0.998308	0.1
232	-0.173648	-0.984808	0.1
233	-0.286803	-0.95799	0.1
234	-0.39608	-0.918216	0.1
235	-0.5	-0.866025	0.1
236	-0.597159	-0.802123	0.1
237	-0.686242	-0.727374	0.1
238	-0.766044	-0.642788	0.1
239	-0.835488	-0.549509	0.1
240	-0.893633	-0.448799	0.1
241	-0.939693	-0.34202	0.1
242	-0.973045	-0.230616	0.1
243	-0.993238	-0.116093	0.1
244	-1	0	0.1
245	-0.993238	0.116093	0.1
246	-0.973045	0.230616	0.1
247	-0.939693	0.34202	0.1
248	-0.893633	0.448799	0.1
249	-0.835488	0.549509	0.1
250	-0.766044	0.642788	0.1
251	-0.686242	0.727374	0.1
252	-0.597159	0.802123	0.1
253	-0.5	0.866025	0.1
254	-0.39608	0.918216	0.1
255	-0.286803	0.95799	0.1
256	-0.173648	0.984808	0.1
257	-0.0581448	0.998308	0.1
258	0.0581448	0.998308	0.1
259	0.173648	0.984808	0.1
260	0.286803	0.95799	0.1
261	0.39608	0.918216	0.1
262	0.5	0.866025	0.1
263	0.597159	0.802123	0.1
264	0.686242	0.727374	0.1
265	0.766044	0.642788	0.1
266	0.835488	0.549509	0.1
267	0.893633	0.448799	0.1
268	0.939693	0.34202	0.1
269	0.973045	0.230616	0.1
270	0.993238	0.116093	0.1
