0	0	0	0.1
1	0.0909091	0	0.1
2	0.0454545	-0.0787296	0.1
3	-0.0454545	-0.0787296	0.1
4	-0.0909091	0	0.1
5	-0.0454545	0.0787296	0.1
6	0.0454545	0.0787296	0.1
7	0.181818	0	0.1
8	0.157459	-0.0909091	0.1
9	0.0909091	-0.157459	0.1
10	0	-0.181818	0.1
11	-0.0909091	-0.157459	0.1
12	-0.157459	-0.0909091	0.1
13	-0.181818	0	0.1
14	-0.157459	0.0909091	0.1
15	-0.0909091	0.157459	0.1
16	0	0.181818	0.1
17	0.0909091	0.157459	0.1
18	0.157459	0.0909091	0.1
19	0.272727	0	0.1
20	0.25628	-0.0932782	0.1
21	0.208921	-0.175306	0.1
22	0.136364	-0.236189	0.1
23	0.0473586	-0.268584	0.1
24	-0.0473586	-0.268584	0.1
25	-0.136364	-0.236189	0.1
26	-0.208921	-0.175306	0.1
27	-0.25628	-0.0932782	0.1
28	-0.272727	0	0.1
29	-0.25628	0.0932782	0.1
30	-0.208921	0.175306	0.1
31	-0.136364	0.236189	0.1
32	-0.0473586	0.268584	0.1
33	0.0473586	0.268584	0.1
34	0.136364	0.236189	0.1
35	0.208921	0.175306	0.1
36	0.25628	0.0932782	0.1
37	0.363636	0	0.1
38	0.351246	-0.094116	0.1
39	0.314918	-0.181818	0.1
40	0.25713	-0.25713	0.1
41	0.181818	-0.314918	0.1
42	0.094116	-0.351246	0.1
43	0	-0.363636	0.1
44	-0.094116	-0.351246	0.1
45	-0.181818	-0.314918	0.1
46	-0.25713	-0.25713	0.1
47	-0.314918	-0.181818	0.1
48	-0.351246	-0.094116	0.1
49	-0.363636	0	0.1
50	-0.351246	0.094116	0.1
51	-0.314918	0.181818	0.1
52	-0.25713	0.25713	0.1
53	-0.181818	0.314918	0.1
54	-0.094116	0.351246	0.1
55	0	0.363636	0.1
56	0.094116	0.351246	0.1
57	0.181818	0.314918	0.1
58	0.25713	0.25713	0.1
59	0.314918	0.181818	0.1
60	0.351246	0.094116	0.1
61	0.454545	0	0.1
62	0.444613	-0.0945053	0.1
63	0.415248	-0.18488	0.1
64	0.367735	-0.267175	0.1
65	0.30415	-0.337793	0.1
66	0.227273	-0.393648	0.1
67	0.140462	-0.432298	0.1
68	0.0475129	-0.452055	0.1
69	-0.0475129	-0.452055	0.1
70	-0.140462	-0.432298	0.1
71	-0.227273	-0.393648	0.1
72	-0.30415	-0.337793	0.1
73	-0.367735	-0.267175	0.1
74	-0.415248	-0.18488	0.1
75	-0.444613	-0.0945053	0.1
76	-0.454545	0	0.1
77	-0.444613	0.0945053	0.1
78	-0.415248	0.18488	0.1
79	-0.367735	0.267175	0.1
80	-0.30415	0.337793	0.1
81	-0.227273	0.393648	0.1
82	-0.140462	0.432298	0.1
83	-0.0475129	0.452055	0.1
84	0.0475129	0.452055	0.1
85	0.140462	0.432298	0.1
86	0.227273	0.393648	0.1
87	0.30415	0.337793	0.1
88	0.367735	0.267175	0.1
89	0.415248	0.18488	0.1
90	0.444613	0.0945053	0.1
91	0.545455	0	0.1
92	0.537168	-0.0947172	0.1
93	0.51256	-0.186556	0.1
94	0.472377	-0.272727	0.1
95	0.417842	-0.350611	0.1
96	0.350611	-0.417842	0.1
97	0.272727	-0.472377	0.1
98	0.186556	-0.51256	0.1
99	0.0947172	-0.537168	0.1
100	0	-0.545455	0.1
101	-0.0947172	-0.537168	0.1
102	-0.186556	-0.51256	0.1
103	-0.272727	-0.472377	0.1
104	-0.350611	-0.417842	0.1
105	-0.417842	-0.350611	0.1
106	-0.472377	-0.272727	0.1
107	-0.51256	-0.186556	0.1
108	-0.537168	-0.0947172	0.1
109	-0.545455	0	0.1
110	-0.537168	0.0947172	0.1
111	-0.51256	0.186556	0.1
112	-0.472377	0.272727	0.1
